SAP_CODE,DATE,MATERIAL,UNIT_OF_MEASURE,QUANTITY,DELIVERY_NOTE_N°,SUPPLIER,UNIT_PRICE_USD
D1107B45,2025-05-28,"RIGHT-HAND DRIVE, TOYOTA LAND CRUISER LONG BATTLE",UNIT,3,55,ELECTRA-NETWORK SUPPLY,35.48
BFA67E85,2025-05-28,TIRES 12 00 20,UNIT,2,55,GENERAL SERVICES & LOGISTICS CO.,34.37
CB4221D0,2025-05-28,"TMCX 1/2""",UNIT,12,195,INDUSTRIAL GLOBAL SOLUTIONS,34.98
371AE8D2,2025-05-28,"TMCX 3/4""",UNIT,16,195,INDUSTRIAL GLOBAL SOLUTIONS,34.84
F8C3CE85,2025-05-28,"TMCX 1""",UNIT,10,195,ELECTRA-NETWORK SUPPLY,34.46
B45BE289,2025-05-28,THREE-PHASE SERVICE PANEL OF 24 CIRCUITS,UNIT,3,195,INDUSTRIAL GLOBAL SOLUTIONS,34.84
539BDE33,2025-05-28,CABLE 100 MTS #16 BLACK,ROLL,9,195,INDUSTRIAL GLOBAL SOLUTIONS,34.96
F8F62A28,2025-05-28,CABLE 100 MTS #16 RED,UNIT,9,195,ELECTRA-NETWORK SUPPLY,34.72
2596B934,2025-05-28,100 MTS #12 BLACK CABLE,UNIT,2,195,ELECTRA-NETWORK SUPPLY,34.83
A2DFEEBA,2025-05-28,100 MTS #14 BLUE CABLE,UNIT,1,195,GENERAL SERVICES & LOGISTICS CO.,35.36
E9F2BAA1,2025-05-28,100 MTS #14 WHITE CABLE,UNIT,1,195,INDUSTRIAL GLOBAL SOLUTIONS,35.62
2E18C0F5,2025-05-28,INDUSTRIAL BREAKER OF 1250 AMP,,2,195,ELECTRA-NETWORK SUPPLY,4500.0
5BAA4318,2025-05-28,INDUSTRIAL BREAKER OF 250 AMP,,12,195,GENERAL SERVICES & LOGISTICS CO.,675.83
2F3B99AE,2025-05-28,30 AMP THREE-POLE BREAKER,UNIT,7,195,ELECTRA-NETWORK SUPPLY,35.41
036A38FE,2025-05-28,50 AMP THREE-POLE BREAKER,UNIT,3,195,ELECTRA-NETWORK SUPPLY,35.5
854BA587,2025-05-28,15 AMP MONOPOLAR BREAKER,UNIT,2,195,INDUSTRIAL GLOBAL SOLUTIONS,35.24
E77895C6,2025-05-28,30 AMP MONOPOLAR BREAKER,UNIT,30,195,INDUSTRIAL GLOBAL SOLUTIONS,35.27
24001E88,2025-05-28,BIPHASE 3 AMP BREAKER,UNIT,1,195,INDUSTRIAL GLOBAL SOLUTIONS,34.56
D2EFDF01,2025-05-28,ELECTRICAL TAPE 33,ROLL,100,195,INDUSTRIAL GLOBAL SOLUTIONS,13.7
9AEA11D3,2025-05-28,RUBBER SPLICING TAPE 23,ROLL,27,195,INDUSTRIAL GLOBAL SOLUTIONS,26.48
041E670B,2025-05-28,POWER OUTLET WITH RESET,UNIT,10,195,INDUSTRIAL GLOBAL SOLUTIONS,35.21
F15FE52F,2025-05-28,FUSE FOR 3A HOLDER,UNIT,10,195,GENERAL SERVICES & LOGISTICS CO.,34.51
B5E4DF2E,2025-05-28,FUSE FOR 5A HOLDER,UNIT,10,195,INDUSTRIAL GLOBAL SOLUTIONS,35.62
932DEE17,2025-05-28,TERMINAL BARRACUDA FOR 3/0 CABLE,UNIT,390,195,INDUSTRIAL GLOBAL SOLUTIONS,11.09
1656FC73,2025-05-28,TERMINAL TYPE BARRACUDA BIMETAL DOUBLE EYE FOR 500 MCM CABLE,UNIT,16,195,ELECTRA-NETWORK SUPPLY,13.58
65AFF6E1,2025-05-28,BLACK MEDIUM TIRAP,PACKAGE,700,195,ELECTRA-NETWORK SUPPLY,19.18
A87F792D,2025-05-28,LARGE BLACK TIRAP,UNIT,100,195,ELECTRA-NETWORK SUPPLY,35.67
783D3FA5,2025-05-28,SMALL BLACK TIRAP,UNIT,400,195,GENERAL SERVICES & LOGISTICS CO.,35.15
D3223145,2025-05-28,"MAYER HUB OF 3/4""",UNIT,63,195,GENERAL SERVICES & LOGISTICS CO.,34.44
871DD926,2025-05-28,"MAYER HUB OF 1/2""",UNIT,28,195,ELECTRA-NETWORK SUPPLY,34.71
ACC645F9,2025-05-28,"MAYER HUB 1""",UNIT,20,195,GENERAL SERVICES & LOGISTICS CO.,34.49
ECEAD528,2025-05-28,DOUBLE EYE TERMINAL 3/0,UNIT,50,195,GENERAL SERVICES & LOGISTICS CO.,13.18
18152DB6,2025-06-04,HIGH PROTECTION ENAMEL YELLOW BRI GALON,GALLON,18,194,ELECTRA-NETWORK SUPPLY,35.18
27929E14,2025-06-04,HIGH PROTECTION ENAMEL RED BRI GALON,GALLON,12,194,ELECTRA-NETWORK SUPPLY,34.54
CD6CD731,2025-06-04,HIGH PROTECTION ENAMEL DARK GRAY,GALLON,23,194,GENERAL SERVICES & LOGISTICS CO.,35.41
94592E11,2025-06-04,SHINY OIL SOLINTEX BLACK GALLON,GALLON,20,194,GENERAL SERVICES & LOGISTICS CO.,35.23
AE00018C,2025-06-04,"YELLOW 3"" ZEBRA BRUSH",UNIT,10,194,INDUSTRIAL GLOBAL SOLUTIONS,35.51
FB58B580,2025-06-04,BASIC TRAY GAME AND ACCESSORIES,UNIT,10,194,GENERAL SERVICES & LOGISTICS CO.,35.38
90C154D8,2025-06-04,"METAL SPATULA 4 "" 100 MM JADEVER",UNIT,10,194,INDUSTRIAL GLOBAL SOLUTIONS,34.85
2F6C9E50,2025-06-04,SET OF SIENA WHITE AQUANOVA BATHTUB,UNIT,2,194,GENERAL SERVICES & LOGISTICS CO.,35.55
89418107,2025-06-04,"EXTRACTOR 8"" 30W 110V TEG",UNIT,2,194,ELECTRA-NETWORK SUPPLY,35.57
FFF45472,2025-06-04,"AIR EXTRACTOR 10"" 110V 60 HZ VITRON",UNIT,2,194,ELECTRA-NETWORK SUPPLY,35.5
23AF7658,2025-06-04,TRANSLUCENT SILIPEX WITH FUNGICIDE 290CM,GALLON,10,194,INDUSTRIAL GLOBAL SOLUTIONS,35.3
6E1A3802,2025-06-04,PULIURITANO MULTI-PURPOSE FOAM AKFIX 750 ML,UNIT,30,194,GENERAL SERVICES & LOGISTICS CO.,35.15
714BDDB7,2025-06-04,GRAY BOTTOM GALLON MANPICA,GALLON,11,194,ELECTRA-NETWORK SUPPLY,34.36
723F607B,2025-06-04,GRAY BOTTOM FOR METALS TITANIUM GALLON,GALLON,9,194,GENERAL SERVICES & LOGISTICS CO.,35.51
F5B0CAFA,2025-06-05,"SUCTION RODS 1 1/4"" WITH 1 1/8"" PIN",UNIT,100,194,GENERAL SERVICES & LOGISTICS CO.,34.66
F6D1A7E8,2025-06-06,TERMINAL CAP 5 KV FOR 500 MCM CABLE,UNIT,15,196,ELECTRA-NETWORK SUPPLY,13.3
D2EFDF01,2025-06-06,ELECTRICAL TAPE 33,ROLL,14,196,GENERAL SERVICES & LOGISTICS CO.,13.7
4011C657,2025-06-06,"SCREW 3/8"" X  WITH NUT AND WASHERS",UNIT,100,196,INDUSTRIAL GLOBAL SOLUTIONS,34.85
7FEA3370,2025-06-06,10 TON AIR CONDITIONER,UNIT,1,196,ELECTRA-NETWORK SUPPLY,34.93
1C0B739C,2025-06-06,"PUMP BORNEMANN MW9 5KV-90 CONDITION ""B""",UNIT,1,SDO-VTL-001,GENERAL SERVICES & LOGISTICS CO.,35.65
5CE3CA07,2025-06-06,BCP OF 400-500 400 RPM WITH ROTOR AND CONNECTIONS,UNIT,2,197,ELECTRA-NETWORK SUPPLY,35.2
F6E6A08D,2025-06-06,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,56,INDUSTRIAL GLOBAL SOLUTIONS,35.62
63D488C2,2025-06-04,HYDRAULIC ACCUMULATOR BEAM,UNIT,2,SDO-GL-TURBO 000,INDUSTRIAL GLOBAL SOLUTIONS,34.45
7E2114A3,2025-06-10,CONTROL CABINET WITH I/O PCU121,UNIT,1,SDO-MIG-MTTO-002,GENERAL SERVICES & LOGISTICS CO.,34.43
380CC4A2,2025-06-10,CONTROL CABINET WITH I/O PCU121R,UNIT,1,SDO-MIG-MTTO-002,GENERAL SERVICES & LOGISTICS CO.,34.57
989BEF76,2025-06-10,INTELLIGENT FIRE CENTRAL,UNIT,1,SDO-GL-TURBO 046,GENERAL SERVICES & LOGISTICS CO.,35.25
CA882A69,2025-06-10,SHORT CIRCUIT ISOLATION MODULE,UNIT,1,SDO-GL-TURBO 046,ELECTRA-NETWORK SUPPLY,34.36
A8DB7C35,2025-06-10,INTELIGENT NOTIFIER MANUAL STATIONS,UNIT,2,SDO-GL-TURBO 046,GENERAL SERVICES & LOGISTICS CO.,35.42
3184A412,2025-06-10,WEATHER STOPPER SURFACE PROTECTORS FOR MANUAL OUTDOOR STATION,UNIT,2,SDO-GL-TURBO 046,INDUSTRIAL GLOBAL SOLUTIONS,34.81
4CC3F53A,2025-06-10,RELAY MODULE FOR INTEGRATION OF THE CENTRAL PANEL,UNIT,4,SDO-GL-TURBO 046,ELECTRA-NETWORK SUPPLY,34.43
40569071,2025-06-10,RELAY MODULE FOR INTEGRATION OF THE CENTRAL PANEL WITH THE CLOSURE OF,UNIT,4,SDO-GL-TURBO 046,INDUSTRIAL GLOBAL SOLUTIONS,35.29
491F16D0,2025-06-10,ABORTION BUTTONS,UNIT,2,SDO-GL-TURBO 046,GENERAL SERVICES & LOGISTICS CO.,35.41
047F6BF9,2025-06-10,MINI MODULES FOR ABORT SWITCHES,UNIT,2,SDO-GL-TURBO 046,INDUSTRIAL GLOBAL SOLUTIONS,34.3
A313A290,2025-06-10,LOCKING BOX WITH KEYS FOR MODULE PROTECTION,UNIT,1,SDO-GL-TURBO 046,ELECTRA-NETWORK SUPPLY,34.74
26742D29,2025-06-10,MODULE FOR SUSPENDING AND INTEGRATING DETECTION DEVICES,UNIT,3,SDO-GL-TURBO 046,ELECTRA-NETWORK SUPPLY,35.02
A1D209AD,2025-06-10,3 CONTACT SWITCH FOR SYSTEM MAINTENANCE,UNIT,2,SDO-GL-TURBO 048,INDUSTRIAL GLOBAL SOLUTIONS,35.57
11D8FE4D,2025-06-10,STROBOSCOPIC LIGHT SISTEN SENSOR BRAND,UNIT,2,SDO-GL-TURBO 047,INDUSTRIAL GLOBAL SOLUTIONS,35.09
5EFEF4E7,2025-06-10,CO2 CYLINDERS WITH ACTUATION HEAD,UNIT,4,SDO-GL-TURBO 045,INDUSTRIAL GLOBAL SOLUTIONS,34.79
059C81E7,2025-06-10,SMOKE DETECTORS SALWICO BRAND FSP-951,UNIT,2,SDO-GL-TURBO 046,GENERAL SERVICES & LOGISTICS CO.,35.04
35647922,2025-06-12,UPS,UNIT,1,SDO-GL-TURBO 049,ELECTRA-NETWORK SUPPLY,34.99
6F6476C1,2025-06-12,POWER SOURCE OF 24 VCC/ 15VCC,UNIT,4,SDO-GL-TURBO 050,GENERAL SERVICES & LOGISTICS CO.,34.55
ADFF7219,2025-06-12,BATTERY FOR MP-200,UNIT,4,SDO-GL-TURBO 051,ELECTRA-NETWORK SUPPLY,316.14
35647922,2025-06-13,UPS,UNIT,1,SDO-GL-TURBO 049,ELECTRA-NETWORK SUPPLY,34.81
9C5B914C,2025-06-12,PROGRESSIVE CAVITY PUMPS 300 TO 400 BDL/100 RPM,UNIT,7,58,ELECTRA-NETWORK SUPPLY,35.18
22B902F6,2025-06-11,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,300,198,ELECTRA-NETWORK SUPPLY,34.99
3CEE8E5C,2025-06-14,"POST CLAMP FOR 5-1/2""",UNIT,250,SDO-SSEE-69-006,ELECTRA-NETWORK SUPPLY,12.61
989BEF76,2025-06-24,INTELLIGENT FIRE CENTRAL,UNIT,1,SDO-GL-TURBO-046,GENERAL SERVICES & LOGISTICS CO.,34.52
CA882A69,2025-06-24,SHORT CIRCUIT ISOLATION MODULE,UNIT,1,SDO-GL-TURBO-046,INDUSTRIAL GLOBAL SOLUTIONS,34.68
A8DB7C35,2025-06-24,INTELIGENT NOTIFIER MANUAL STATIONS,UNIT,2,SDO-GL-TURBO-046,INDUSTRIAL GLOBAL SOLUTIONS,35.67
3184A412,2025-06-24,WEATHER STOPPER SURFACE PROTECTORS FOR MANUAL OUTDOOR STATION,UNIT,2,SDO-GL-TURBO-046,GENERAL SERVICES & LOGISTICS CO.,35.36
8E5CF093,2025-06-24,RELAY MODULES FOR INTEGRATION OF THE CENTRAL PANEL FOR TURBINES,UNIT,4,SDO-GL-TURBO-046,ELECTRA-NETWORK SUPPLY,34.35
647505DA,2025-06-24,RELAY MODULES FOR INTEGRATION OF THE CENTRAL PANEL FOR EXCLUSAS,UNIT,4,SDO-GL-TURBO-046,GENERAL SERVICES & LOGISTICS CO.,34.79
491F16D0,2025-06-24,ABORTION BUTTONS,UNIT,2,SDO-GL-TURBO-046,GENERAL SERVICES & LOGISTICS CO.,35.54
047F6BF9,2025-06-24,MINI MODULES FOR ABORT SWITCHES,UNIT,1,SDO-GL-TURBO-046,ELECTRA-NETWORK SUPPLY,34.99
26742D29,2025-06-24,MODULE FOR SUSPENDING AND INTEGRATING DETECTION DEVICES,UNIT,6,SDO-GL-TURBO-046,INDUSTRIAL GLOBAL SOLUTIONS,35.22
A313A290,2025-06-24,LOCKING BOX WITH KEYS FOR MODULE PROTECTION,UNIT,1,SDO-GL-TURBO-046,GENERAL SERVICES & LOGISTICS CO.,35.04
A1D209AD,2025-06-24,3 CONTACT SWITCH FOR SYSTEM MAINTENANCE,UNIT,3,SDO-GL-TURBO-046,INDUSTRIAL GLOBAL SOLUTIONS,34.99
B694273B,2025-06-14,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,SDO-SSEE-69-005,GENERAL SERVICES & LOGISTICS CO.,34.93
8F7C8DE8,2025-06-26,"PACKINGS FOR STUFFING BOX 1/2""",UNIT,6,217,ELECTRA-NETWORK SUPPLY,35.28
1C349E8D,2025-06-26,"PACKINGS FOR STUFFING BOX 3/8""",UNIT,19,217,GENERAL SERVICES & LOGISTICS CO.,35.28
2092F63E,2025-06-26,FREQUENCY DRIVE ABB VOLTAGE 480 POWER 150 HP,UNIT,5,71,INDUSTRIAL GLOBAL SOLUTIONS,2899.32
64DD279A,2025-06-26,FREQUENCY DRIVE OF 75 HP REPAIRED,UNIT,2,SDO-PERGAS-004,GENERAL SERVICES & LOGISTICS CO.,2842.58
E09CB590,2025-06-26,FREQUENCY DRIVE OF 150 HP REPAIRED,UNIT,1,SDO-PERGAS-004,GENERAL SERVICES & LOGISTICS CO.,2835.6
26E14822,2025-06-26,FREQUENCY DRIVE UNIQUE BRAND OF 100 HP REPAIRED,UNIT,1,SDO-PERGAS-004,INDUSTRIAL GLOBAL SOLUTIONS,2820.29
BEA088DC,2025-06-26,WEATHERFORD DUAL ROTATION HEAD,UNIT,6,SDO-GL-CBZ-0006,ELECTRA-NETWORK SUPPLY,35.61
07AF77B7,2025-06-26,LIFTEQ HEAD MODEL LT-100,UNIT,2,SDO-GL-CBZ-0006,GENERAL SERVICES & LOGISTICS CO.,35.48
26EF527C,2025-06-26,BELT 5VX1120,UNIT,4,SDO-GL-CBZ-0006,INDUSTRIAL GLOBAL SOLUTIONS,34.78
7A67D897,2025-06-26,VX 1250 BELT,UNIT,4,SDO-GL-CBZ-0006,INDUSTRIAL GLOBAL SOLUTIONS,34.35
8F2D0216,2025-06-27,CHANNEL PATCH,UNIT,4,SDO-MIG-MTTO-006,INDUSTRIAL GLOBAL SOLUTIONS,35.48
22B902F6,2025-06-27,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,200,224,INDUSTRIAL GLOBAL SOLUTIONS,34.48
B462A715,2025-06-27,"SHORT ROD 1-1/4"" X 2 FT",UNIT,11,224,ELECTRA-NETWORK SUPPLY,35.43
F09C9880,2025-06-27,"SHORT ROD 1-1/4"" X 8 FT",UNIT,11,224,INDUSTRIAL GLOBAL SOLUTIONS,35.1
4AC08A8F,2025-06-27,"SHORT ROD 1-1/4"" X 10 FT",UNIT,11,224,ELECTRA-NETWORK SUPPLY,34.53
BF19B429,2025-06-27,"TORQUE ANCHOR 9 5/8 X 4-1/2"" EUE",UNIT,5,224,INDUSTRIAL GLOBAL SOLUTIONS,35.64
65405306,2025-06-27,4 1/2 IN EUE 3000 PSI DRAIN VALVE,UNIT,6,224,ELECTRA-NETWORK SUPPLY,35.03
0BF59BC0,2025-06-27,"CROSSOVER OF 4-1/2"" EUE PIN X 5-1/2"" LTC",UNIT,15,224,ELECTRA-NETWORK SUPPLY,35.01
9052416D,2025-07-02,POWER CABLE 3/C 3/0 AWG AL 80075°C 600V,METER,2000,227,ELECTRA-NETWORK SUPPLY,34.84
2F3BC800,2025-07-02,"THREE-PHASE DRY TYPE TRANSFORMER, 75 KVA, 480/208- 120.INDOOR USE",UNIT,1,227,INDUSTRIAL GLOBAL SOLUTIONS,34.68
9C5A3EC9,2025-07-04,UPPER SEAL CR-32397 (NATIONAL 476470),UNIT,14,81,INDUSTRIAL GLOBAL SOLUTIONS,34.59
0E77736E,2025-07-04,LOWER SEAL CR - 24988 (NATIONAL 415449),UNIT,14,81,INDUSTRIAL GLOBAL SOLUTIONS,34.31
5E8E56F3,2025-07-04,INDUSTRIAL BELTS GOOD YEAR 5VX 1180,UNIT,76,81,ELECTRA-NETWORK SUPPLY,35.47
D8082619,2025-07-04,OIL LEVEL VIEWER 3/4 NPT,UNIT,109,81,GENERAL SERVICES & LOGISTICS CO.,15.71
B6211A66,2025-07-04,INNER BEARING 6010 SKF PAR # 560116,UNIT,45,81,GENERAL SERVICES & LOGISTICS CO.,35.26
DC00F912,2025-07-04,BELT 5V1180,UNIT,120,81,INDUSTRIAL GLOBAL SOLUTIONS,84.96
3F545D0F,2025-07-04,SPHERICAL ROLLER BEARING 22218E1-C3 FAG OR SIMILAR,UNIT,26,81,GENERAL SERVICES & LOGISTICS CO.,34.52
3F545D0F,2025-07-04,SPHERICAL ROLLER BEARING 22218E1-C3 FAG OR SIMILAR,UNIT,160,81,INDUSTRIAL GLOBAL SOLUTIONS,34.96
69993F6C,2025-07-04,BELT TYPE SVF 1120,UNIT,16,81,ELECTRA-NETWORK SUPPLY,34.51
A2D4A50D,2025-07-04,19 MM 20M 0.177 MM 33 ELECTRIC INSULATING TAPE,UNIT,30,83,ELECTRA-NETWORK SUPPLY,34.52
7C3EB556,2025-07-04,3/4 IN 30 FT 0.030 IN 23 ELECTRIC INSULATING TAPE,UNIT,30,83,ELECTRA-NETWORK SUPPLY,34.49
C03BF4F7,2025-07-04,PLASTIC TYRAP TIE 400 MM COL 100 UND,PACKAGE,16,83,GENERAL SERVICES & LOGISTICS CO.,35.49
AC6AE094,2025-07-04,ELECTRIC RUBBER GLOVE L14 IN CLASS 4,PAIR,2,83,ELECTRA-NETWORK SUPPLY,34.93
2959F601,2025-07-04,FIBER CONNECT / DISCONNECT ROD,UNIT,1,83,INDUSTRIAL GLOBAL SOLUTIONS,34.79
E88C601E,2025-07-04,HYDRAHU TERMINAL PRESS 12 AWG - KCMIL,UNIT,1,83,ELECTRA-NETWORK SUPPLY,13.17
E754D6C5,2025-07-04,"HEBILLA PARA FLEJE METALICO DE 1/2""",UNIT,160,83,ELECTRA-NETWORK SUPPLY,34.63
0E85E989,2025-07-04,"GASKET OF 1/2 IN 100FT 0,020 IN",METER,80,83,ELECTRA-NETWORK SUPPLY,35.17
FC22B5E5,2025-07-04,FLUKE 787 ULTIMATE MULTIFUNCTION VARIABLES,UNIT,2,83,GENERAL SERVICES & LOGISTICS CO.,35.03
FD1CE309,2025-07-04,PROTO TOOL SET 99720 456 PZA,SET,2,83,INDUSTRIAL GLOBAL SOLUTIONS,34.81
98195E4C,2025-07-04,CBZL CIR 50000 LB 1-1/2 IN,UNIT,9,84,GENERAL SERVICES & LOGISTICS CO.,35.38
76D4C2F3,2025-07-04,CBZL CIR 52500 LB/FT 1-1/2 IN,UNIT,5,84,GENERAL SERVICES & LOGISTICS CO.,34.62
9D346EC7,2025-07-08,"PIPE 5-1/2"" BTC J55 R2 17.00 #",JT,200,237,ELECTRA-NETWORK SUPPLY,34.52
5BAA4318,2025-07-08,INDUSTRIAL BREAKER OF 250 AMP,,3,239,INDUSTRIAL GLOBAL SOLUTIONS,675.83
1CB01ECC,2025-07-08,GAUGE OF 0-600 PSI,,12,239,GENERAL SERVICES & LOGISTICS CO.,160.69
1656FC73,2025-07-08,TERMINAL TYPE BARRACUDA BIMETAL DOUBLE EYE FOR 500 MCM CABLE,UNIT,15,239,INDUSTRIAL GLOBAL SOLUTIONS,13.37
932DEE17,2025-07-08,TERMINAL BARRACUDA FOR 3/0 CABLE,UNIT,100,239,GENERAL SERVICES & LOGISTICS CO.,11.09
783D3FA5,2025-07-08,SMALL BLACK TIRAP,UNIT,249,239,ELECTRA-NETWORK SUPPLY,35.0
1533053F,2025-07-08,"CROSSOVER OF 5-1/2"" LTC X BTC",UNIT,20,238,ELECTRA-NETWORK SUPPLY,34.93
6C654839,2025-07-09,PVC DOTTED COTTON GLOVE,,120,240,INDUSTRIAL GLOBAL SOLUTIONS,0.84
38D7A933,2025-07-09,CELLS,UNIT,6,241,INDUSTRIAL GLOBAL SOLUTIONS,34.71
16066719,2025-07-09,INTERCELL CONNECTORS,UNIT,6,241,INDUSTRIAL GLOBAL SOLUTIONS,34.46
E900134C,2025-07-09,EXPLOSION-PROOF PLUGS,UNIT,6,241,GENERAL SERVICES & LOGISTICS CO.,34.92
C33E93E9,2025-07-09,THERMOMETERS,UNIT,1,241,INDUSTRIAL GLOBAL SOLUTIONS,34.73
987991CF,2025-07-09,DENSIMETERS,UNIT,1,241,INDUSTRIAL GLOBAL SOLUTIONS,35.04
43E8517B,2025-07-09,DENSITY AND THERMOMETER HOLDER,UNIT,1,241,INDUSTRIAL GLOBAL SOLUTIONS,34.39
7D2DD239,2025-07-09,"COMBINATION WRENCHES 1/2""",UNIT,2,241,ELECTRA-NETWORK SUPPLY,34.86
C75A540E,2025-07-09,FUNNEL AND JAR,UNIT,1,241,GENERAL SERVICES & LOGISTICS CO.,35.07
0D65C81A,2025-07-09,SUCTION PUMP,UNIT,1,241,ELECTRA-NETWORK SUPPLY,35.63
5AEDA74B,2025-07-09,NUMBERING GAME,UNIT,1,241,GENERAL SERVICES & LOGISTICS CO.,34.97
074B6382,2025-07-09,HEXAGONAL STEEL RODS,UNIT,12,241,INDUSTRIAL GLOBAL SOLUTIONS,35.17
108D3A65,2025-07-09,PLACED GREASE,UNIT,1,241,INDUSTRIAL GLOBAL SOLUTIONS,34.4
23BDBED3,2025-07-10,SQUARE CLOTH OF 33 CM,UNIT,60,243,GENERAL SERVICES & LOGISTICS CO.,34.99
8EFBA465,2025-07-11,ELECTRICAL PUNCHES,UNIT,3,88,GENERAL SERVICES & LOGISTICS CO.,34.98
E2AE16B4,2025-07-11,AUXILIARY BRIDGES 34.5 KV,UNIT,3,88,INDUSTRIAL GLOBAL SOLUTIONS,34.41
F5B0CAFA,2025-07-12,"SUCTION RODS 1 1/4"" WITH 1 1/8"" PIN",UNIT,200,247,GENERAL SERVICES & LOGISTICS CO.,35.05
CBDFE419,2025-07-16,CAVPRO BOM 200 A 300 BLD/200 RPM 500,UNIT,10,93,INDUSTRIAL GLOBAL SOLUTIONS,34.72
67513899,2025-07-16,BOM CAVPRO 500 A 600 BLD/200 RPM 500,UNIT,1,93,INDUSTRIAL GLOBAL SOLUTIONS,35.46
B957A637,2025-07-17,POWER CABLE 3/C 4/0 AWG AL8000 PE 75 °C/PVC,METER,160,255,ELECTRA-NETWORK SUPPLY,35.33
ACE4A730,2025-07-17,POWER CABLE 500 MCM AWG ALUMINUM ARMORED,METER,20,253,GENERAL SERVICES & LOGISTICS CO.,34.96
EF21B5CE,2025-07-17,"WHEATHR BEARING, BALL 56 0115 WFORD 16024",UNIT,10,103,INDUSTRIAL GLOBAL SOLUTIONS,34.56
A13AA72D,2025-07-17,INNER BEARING HH926749 NTN PART # (56-0237),UNIT,3,103,GENERAL SERVICES & LOGISTICS CO.,34.57
B03F8DE4,2025-07-17,INNER BEARING HH926710 NTN PART # (56-0238),UNIT,3,103,GENERAL SERVICES & LOGISTICS CO.,35.22
9B4171B8,2025-07-17,WHEATH STUFFING BOX PACKING KIT 56-0217,SET,100,103,GENERAL SERVICES & LOGISTICS CO.,34.83
ACE4A730,2025-07-17,POWER CABLE 500 MCM AWG ALUMINUM ARMORED,METER,1140,98,INDUSTRIAL GLOBAL SOLUTIONS,34.37
9052416D,2025-07-17,POWER CABLE 3/C 3/0 AWG AL 80075°C 600V,METER,3000,99,GENERAL SERVICES & LOGISTICS CO.,35.34
F14F3599,2025-07-17,FREQUENCY DRIVE 1500 HP,UNIT,1,100,ELECTRA-NETWORK SUPPLY,2811.37
A637D8CD,2025-07-19,LEATHER GLOVES,PAIR,1764,103,ELECTRA-NETWORK SUPPLY,3.65
50797A61,2025-07-19,NEOPRENE GLOVES,PAIR,289,101,INDUSTRIAL GLOBAL SOLUTIONS,35.22
6C654839,2025-07-19,PVC DOTTED COTTON GLOVE,,2132,101,ELECTRA-NETWORK SUPPLY,0.84
64569C89,2025-07-19,NITRILE GLOVE,BOX,100,101,ELECTRA-NETWORK SUPPLY,34.6
22B902F6,2025-07-20,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,200,257,INDUSTRIAL GLOBAL SOLUTIONS,34.68
C89E7107,2025-07-20,"FREQUENCY DRIVE 150 HP CONDITION ""B""",UNIT,2,ODC 48,INDUSTRIAL GLOBAL SOLUTIONS,2870.25
41FFB789,2025-07-21,"THREADABLE NIPPLE 2"" X 12""",UNIT,4,258,INDUSTRIAL GLOBAL SOLUTIONS,34.69
DD1DBBB6,2025-07-21,"1"" X 300# WN FLANGE",UNIT,16,258,GENERAL SERVICES & LOGISTICS CO.,34.63
7D762C91,2025-07-21,"1-1/2"" X 300# WN FLANGE",UNIT,56,258,INDUSTRIAL GLOBAL SOLUTIONS,35.55
2105CFDC,2025-07-21,"2"" X 300# RF THREADED FLANGE",UNIT,4,258,GENERAL SERVICES & LOGISTICS CO.,34.51
46E973A7,2025-07-21,"3"" X 300# WN RF FLANGE",UNIT,4,258,GENERAL SERVICES & LOGISTICS CO.,34.53
D18062B2,2025-07-21,"4"" X 300# WN RF FLANGE",UNIT,36,258,ELECTRA-NETWORK SUPPLY,35.67
92E7A02B,2025-07-21,"GASKET 1"" X 300#",UNIT,4,258,GENERAL SERVICES & LOGISTICS CO.,34.78
199C20BF,2025-07-21,"GASKET 4"" X 300#",UNIT,9,258,INDUSTRIAL GLOBAL SOLUTIONS,35.62
11FA6B1D,2025-07-21,"SPACERS OF 5/8"" X 4-1/2""",UNIT,32,258,GENERAL SERVICES & LOGISTICS CO.,34.88
8300F0DE,2025-07-21,"3"" X 300# GATE VALVE",UNIT,4,258,ELECTRA-NETWORK SUPPLY,35.31
6142EF6C,2025-07-21,"1"" X 90° WELDING FLANGE ELBOW",UNIT,12,258,ELECTRA-NETWORK SUPPLY,35.01
967F8235,2025-07-21,"1-1/2"" X 90° WELDING FLANGE ELBOW",UNIT,32,258,INDUSTRIAL GLOBAL SOLUTIONS,34.55
E97D1608,2025-07-21,"2"" X 300# BLIND FLANGE",UNIT,4,258,ELECTRA-NETWORK SUPPLY,35.11
F2AED39A,2025-07-21,"SPACERS OF 5/8"" X 7""",UNIT,32,258,INDUSTRIAL GLOBAL SOLUTIONS,34.92
D70D3A47,2025-07-21,"WELDABLE COUPLING 1-1/2"" X 1""",UNIT,52,258,ELECTRA-NETWORK SUPPLY,35.21
430D5CE9,2025-07-21,"COUPLING 1-1/2"" X 3/4""",UNIT,8,258,ELECTRA-NETWORK SUPPLY,35.1
